unique_id,cm.DESWC,ner.entity.cnt,cm.LDTTRa,message.depth,cm.LDTTRc,cm.LSAGN,liwc.Qmark,message.sim.prev,cm.LDVOCD,liwc.money,cm.DESPL,message.sim.next,message.reply.cnt,cm.DESSC,lsa.similarity,cm.DESSL,cm.DESWLsyd,liwc.i,cm.RDFKGL,cm.SMCAUSwn,Words >6 letters,Total pronouns,Personal pronouns,First-person plural,Second person,Third-person singular,Third-person plural,Indefinite pronouns,Articles,Common verbs,Past tense,Present tense,Future tense,Adverbs,Prepositions,Conjunctions,Negations,Quantifiers,Numbers,adjectives_ambiguity,adverbs_ambiguity,nouns_ambiguity,verbs_ambiguity,adjacent_refs,anaphoric_refs,adjectives,adverbs,content_words,flesch,function_words,nouns,paragraphs,pronouns,sentences,sentences_per_paragraph,syllables_per_content_word,verbs,words,words_per_sentence,add_neg_conn_incidence,add_pos_conn_incidence,cau_neg_conn_incidence,cau_pos_conn_incidence,conn_incidence,log_neg_conn_incidence,log_pos_conn_incidence,tmp_neg_conn_incidence,tmp_pos_conn_incidence,mod_per_np,np_incidence,words_before_main_verb,adj_arg_ovl,adj_cw_ovl,adj_stem_ovl,arg_ovl,stem_ovl,cw_freq,min_cw_freq,hypernyms_verbs,and_incidence,if_incidence,logic_operators,negation_incidence,or_incidence,personal_pronouns,pronouns_per_np,ttr,classe
19741,857,9,0.376,1,0.281,0.824,4,0.959,0.281,0,0.774,0.932,0,41,0.573,21.634,1.17,0,38.032,12.045,250,6,6,1,0,21,22,19,105,132,2,76,1,56,113,42,14,17,3,2.507,2.245,3.471,7.586,0.282,1.308,78.546,65.651,552.169,41.725,438.453,259.086,16,105.51,40,2.5,2.958,148.886,853,21.325,12.896,31.653,2.345,45.721,96.131,9.379,44.549,0,8.206,0.422,328.885,3.75,0.872,1.103,1.513,0.751,1.064,378578.045,3199.35,0.639,18.757,2.345,37.515,14.068,2.345,7.034,0.019,0.435,2
19744,343,7,0.469,1,0.345,0.789,0,0.932,0.345,0,5,0.888,0,15,0.583,23.8,1.264,0,28.347,16.654,102,12,12,0,0,6,5,7,45,52,3,28,3,16,49,16,2,7,3,4.73,2.867,2.505,7.444,0.4,3,107.872,52.478,562.682,24.061,422.741,271.137,2,104.956,11,5.5,3.093,131.195,343,31.182,0,34.985,0,43.732,90.379,0,34.985,0,17.493,0.384,365.728,8,1.3,1.1,1.8,1.527,1.818,592058.938,2036.182,0.773,29.155,2.915,37.901,5.831,0,0,0.007,0.542,2
19837,111,2,0.627,1,0.47,0.806,1,0.888,0.47,0,1.6,0.903,0,9,0.469,13.556,1.262,0,36.914,5.353,29,1,1,0,0,0,0,0,18,17,1,10,0,5,11,4,0,1,0,0.333,8,3.524,9.385,0,0,27.273,18.182,590.909,21.158,390.909,381.818,3,18.182,5,1.667,3.277,163.636,110,22,18.182,27.273,0,9.091,72.727,9.091,18.182,0,18.182,0.387,287.059,3,1.75,2,2,1.5,1.8,161349.169,847,0.75,27.273,0,27.273,0,0,0,0,0.682,2
19954,391,5,0.43,1,0.269,0.805,4,0.903,0.269,0,1.909,0.948,0,20,0.574,20.7,1.088,0,41.531,11,97,4,4,0,0,7,4,13,53,56,1,37,1,32,48,20,4,9,2,4.034,1.381,3.731,8.42,0.353,1.529,74.742,77.32,556.701,48.162,427.835,268.041,5,92.784,18,3.6,2.773,136.598,388,21.556,15.464,48.969,5.155,41.237,113.402,7.732,51.546,0,25.773,0.535,324.052,2.667,1,1.471,2.176,0.791,1.641,300517.269,4884.056,0.553,15.464,2.577,33.505,12.887,2.577,7.732,0.022,0.5,2
19967,139,0,0.598,1,0.378,0.778,0,0.948,0.378,0,5,0.902,0,5,0.704,28.4,1.235,0,19.16,20.737,45,0,0,0,0,2,2,2,16,19,0,10,0,4,16,12,0,1,0,3.154,3,4.154,9.167,0,0,93.525,28.777,553.957,30.116,446.043,280.576,1,64.748,5,5,3.052,151.079,139,27.8,7.194,43.165,0,50.36,115.108,7.194,35.971,0,14.388,0.257,392.19,4.4,1.25,1,2,1.3,1.5,177842.078,361.4,0.55,35.971,0,43.165,0,7.194,0,0,0.691,2
19998,140,3,0.573,1,0.351,0.726,0,0.902,0.351,0,1.667,0.837,0,4,0.642,37,1.186,0,17.304,12.263,45,0,0,1,0,2,0,1,14,19,1,8,0,5,19,8,0,1,4,3.2,1,2.757,7.875,1,4,71.429,21.429,507.143,24.773,464.286,264.286,1,85.714,4,4,3.155,150,140,35,7.143,14.286,0,14.286,57.143,0,14.286,0,28.571,0.274,392.647,5.75,1.333,1.667,3.667,0.833,2.667,167818.141,918.25,0.381,7.143,0,57.143,0,50,14.286,0.028,0.664,2
20027,123,0,0.585,3,0.352,0.349,0,0.837,0.352,0,2.333,0.326,0,6,0.512,21,1.135,0,43.876,0.792,32,0,0,0,0,0,0,4,9,24,1,15,0,15,13,10,1,2,1,2,6.667,4.533,7.045,0,0,40.65,56.911,544.715,45.725,455.285,243.902,1,105.691,5,5,2.806,203.252,123,24.6,24.39,48.78,8.13,32.52,146.341,32.52,32.52,0,40.65,0.442,323.382,7.8,1.5,2,2.25,1.5,1.7,212395.209,26764.2,0.375,40.65,0,48.78,8.13,0,0,0,0.65,2
20060,3,1,1,3,0.5,0.403,0,0.326,0.5,0,1,0.489,0,1,0,4,0.433,0,103.775,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,333.333,666.667,104.79,333.333,333.333,1,0,1,1,2,0,3,3,0,333.333,0,0,333.333,0,0,0,0,0,1333.333,0,0,0,0,0,0,59825,4676,0,333.333,0,333.333,0,0,0,0,1,0
20185,35,8,0.692,1,0.564,0.547,0,0.489,0.564,0,3.667,0.251,0,11,0.416,3.273,1.103,0,81.147,5,7,15,15,0,0,0,0,0,5,4,0,4,0,1,4,0,0,1,1,0,0,1.481,3,0,0,0,0,800,48.944,200,771.429,1,0,1,1,2.143,28.571,35,35,0,28.571,0,57.143,85.714,0,0,0,0,0.75,228.571,31,0,0,0,0,0,3213148.607,0,0,0,0,0,0,0,0,0,0.743,2
20276,129,6,0.634,4,0.387,0.854,0,0.251,0.387,0,0.533,0.887,0,5,0.321,26.8,4.77,0,13.74,16.895,28,10,10,0,0,2,1,0,19,19,0,10,0,8,16,10,1,3,2,2.8,3.333,1.684,10.211,0,0,38.76,38.76,558.14,13.443,434.109,294.574,5,54.264,5,1,3.444,186.047,129,25.8,15.504,7.752,0,31.008,77.519,0,31.008,0,31.008,0.114,1024.518,0.6,0.25,0.25,0.25,0.1,0.1,564711.653,1201.4,0.478,7.752,7.752,31.008,7.752,0,7.752,0.006,0.659,4
20281,214,0,0.537,1,0.328,0.707,0,0.887,0.328,0,1.667,0.916,0,5,0.665,43.4,1.157,0,35.979,17.122,52,1,1,0,0,5,5,3,28,41,3,24,0,20,20,17,2,2,3,3.071,2.273,3.551,10.472,0,0,65.421,60.748,542.056,32.24,448.598,228.972,2,93.458,5,2.5,2.724,186.916,214,42.8,0,37.383,0,65.421,116.822,0,51.402,0,23.364,0.422,346.336,5.2,4.5,4,6,4.1,7.4,332666.672,0,0.553,18.692,4.673,37.383,9.346,4.673,0,0,0.561,2
20284,219,5,0.522,1,0.324,0.685,0,0.916,0.324,0,1,0.545,0,5,0.641,45.2,0.994,0,34.143,12.375,48,2,2,0,0,3,1,7,25,40,0,20,0,8,29,14,2,10,1,5.7,1.7,2.818,8.8,1.333,15.333,45.662,50.228,543.379,26.382,447.489,251.142,3,105.023,4,1.333,2.597,196.347,219,54.75,4.566,73.059,0,54.795,127.854,0,41.096,4.566,13.699,0.328,369.998,3.75,3.667,5.333,15.667,3,13.833,297983.176,0,0.205,45.662,0,54.795,9.132,0,9.132,0.05,0.58,2
20344,85,8,0.66,1,0.495,0.781,0,0.545,0.495,0,0.842,0.597,0,13,0.433,7.308,1.042,0,47.335,22.8,23,25,25,0,0,2,1,1,7,10,0,6,1,5,9,4,0,1,0,7.5,0,1.568,5.286,0.143,0.857,47.059,23.529,670.588,52.926,329.412,517.647,7,58.824,8,1.143,2.649,82.353,85,10.625,0,70.588,0,35.294,129.412,0,70.588,0,58.824,0.188,368.92,1.625,0.571,1,1.571,0.25,0.571,2198070.649,3535.75,0.167,35.294,0,35.294,0,0,11.765,0.011,0.729,2
20469,94,3,0.708,1,0.453,0.676,0,0.597,0.453,0,1.2,0.914,0,5,0.336,19.8,1.265,0,43.338,40.2,29,2,2,0,0,0,0,2,13,15,1,7,1,4,9,5,1,1,1,3.727,0.6,3.818,9.867,0,0,118.28,75.269,602.151,42.391,387.097,236.559,2,53.763,4,2,2.839,172.043,93,23.25,10.753,64.516,0,32.258,118.28,0,32.258,0,10.753,0.428,316.813,2,0.667,1,2.333,0.333,2.167,812556.625,494.5,0.438,43.011,0,53.763,10.753,0,0,0,0.742,2
20564,178,4,0.608,1,0.431,0.823,0,0.914,0.431,0,0.889,0.891,0,8,0.47,23.25,1.193,0,31.322,20.462,58,2,2,0,0,1,1,2,26,26,2,14,0,9,19,9,1,2,0,3.158,1.375,3.057,7.19,0,0,107.345,62.147,604.52,37.104,389.831,299.435,5,50.847,8,1.6,2.935,135.593,177,22.125,5.65,39.548,0,16.949,73.446,5.65,22.599,0,11.299,0.296,0,1.875,0.286,0.286,0.714,0.214,0.464,180521.355,413.571,0.682,28.249,0,33.898,5.65,0,0,0,0.695,2
20575,98,3,0.571,1,0.381,0.804,0,0.891,0.381,0,0.933,0.697,1,10,0.357,10.5,1.422,0,35.31,29.111,31,2,2,1,0,0,0,0,12,18,0,5,0,3,13,5,0,0,0,5.333,0,1.697,9.278,0,0,30.612,0,571.429,48.901,428.571,336.735,6,51.02,12,2,3.054,204.082,98,8.167,10.204,20.408,0,40.816,81.633,0,10.204,0,10.204,0.274,479.132,3.417,0.091,0.091,0.091,0.076,0.182,141045.625,18342.417,0.579,20.408,0,20.408,0,0,0,0,0.694,2
20651,37,2,0.69,2,0.429,0.769,0,0.697,0.429,0,1,0.773,0,1,0,39,1.121,0,24.045,0,12,3,3,1,0,0,0,0,5,2,0,1,1,2,6,2,0,0,0,0,1,2.2,6.5,0,0,27.027,27.027,513.514,26.075,486.486,405.405,1,54.054,1,1,3.158,54.054,37,37,0,54.054,0,54.054,162.162,0,0,0,54.054,0.235,459.459,8,0,0,0,0,0,1763518.316,656,0.5,54.054,0,54.054,0,0,27.027,0.059,0.784,3
20790,89,0,0.641,1,0.408,0.814,0,0.773,0.408,0,3,0.856,0,3,0.585,30,1.23,0,26.372,6.538,30,0,0,1,0,3,3,1,7,13,1,9,0,4,8,3,1,1,4,2.222,0.5,4.087,8.364,0,0,101.124,44.944,550.562,27.66,404.494,258.427,1,134.831,3,3,3.02,146.067,89,29.667,0,33.708,0,78.652,112.36,0,44.944,0,11.236,0.301,362.951,3,2.5,1,1,2,1,329732.02,0,0.167,11.236,0,33.708,11.236,11.236,0,0,0.73,2
20793,144,2,0.622,1,0.385,0.74,0,0.856,0.385,0,1,0.927,0,6,0.511,24.833,0.946,0,63.829,29.462,31,1,1,1,0,5,4,3,21,13,0,8,0,6,25,4,1,1,2,2,2,3.667,10.471,0,0,69.444,27.778,493.056,56.865,500,270.833,3,104.167,5,1.667,2.648,125,144,28.8,0,27.778,0,69.444,111.111,0,34.722,0,13.889,0.325,463.955,1.8,2.75,1.5,2.5,1.9,1.8,201731.211,16129.2,0.333,27.778,0,41.667,6.944,6.944,13.889,0.026,0.646,2
20805,169,3,0.559,1,0.362,0.703,0,0.927,0.362,0,0.769,0.799,0,8,0.403,22.25,1.244,0,50.043,4.185,35,1,1,0,0,7,6,2,27,27,1,17,2,9,17,13,2,1,0,2.25,1.667,3.622,6.44,0,0,23.669,41.42,491.124,55.57,508.876,266.272,6,130.178,9,1.5,2.964,159.763,169,18.778,5.917,53.254,0,82.84,147.929,0,65.089,0,17.751,0.487,480.642,4,1.25,0.75,0.875,1.25,0.778,117007.94,379.889,0.731,47.337,5.917,71.006,11.834,5.917,5.917,0.013,0.604,2
20832,56,0,0.706,1,0.441,0.76,0,0.799,0.441,0,3,0.716,0,3,0.508,21,1.102,0,37.17,7.333,13,0,0,0,0,1,1,2,7,9,1,5,0,3,7,2,0,1,0,4.167,1,3.25,6.4,0,0,107.143,17.857,535.714,48.603,446.429,214.286,1,125,3,3,2.867,196.429,56,18.667,0,71.429,0,89.286,178.571,0,53.571,0,53.571,0.238,346.42,1.667,0.5,1,2,0.333,1.333,115898.467,0,0.2,53.571,0,53.571,0,0,0,0,0.821,2
20840,17,1,0.9,3,0.6,0.158,0,0.716,0.6,0,1,0.666,0,1,0,19,0.963,0,45.421,3.333,5,0,0,0,0,0,0,1,2,6,0,3,0,0,2,2,0,1,0,3,0,2.5,7.75,0,0,117.647,0,588.235,57.404,411.765,235.294,1,58.824,1,1,2.6,235.294,17,17,0,0,0,117.647,117.647,0,58.824,0,0,0.333,352.941,0,0,0,0,0,0,47966.8,0,0.667,0,0,0,0,0,0,0,0.941,2
20853,64,2,0.747,7,0.4,0.831,0,0.666,0.4,0,3,0.813,0,3,0.556,22.667,0.819,0,59.272,15.9,10,4,4,1,0,2,1,5,10,10,1,3,0,7,8,1,0,5,0,3,9.333,3,8.6,0,0,15.625,62.5,515.625,64.591,484.375,265.625,1,171.875,3,3,2.515,171.875,64,21.333,31.25,31.25,0,62.5,140.625,31.25,15.625,0,15.625,0.237,334.722,1.333,0,0,0,0,0,194338.758,950,0.7,15.625,0,15.625,0,0,15.625,0.026,0.844,3
20856,82,0,0.602,1,0.28,0.547,0,0.813,0.28,0,1,0.825,0,1,0,87,1.087,0,-6.607,28.333,16,0,0,0,0,0,0,2,12,12,0,5,0,8,11,1,0,3,0,3,3.667,6.652,8.214,0,0,12.195,48.78,536.585,0.532,451.22,280.488,1,73.171,1,1,2.455,195.122,82,82,0,24.39,0,73.171,97.561,0,24.39,0,24.39,0.522,280.488,5,0,0,0,0,0,433005.205,0,1,0,0,0,0,0,0,0,0.634,2
20890,103,1,0.573,1,0.316,0.67,0,0.825,0.316,0,1.333,0.851,1,3,0.651,35.333,1.048,0,39.665,4.083,24,1,1,1,0,2,1,1,16,12,1,10,0,3,14,5,0,0,0,1.857,1,5.08,7.583,4,4,67.961,58.252,485.437,38.216,504.854,242.718,1,155.34,3,3,2.96,116.505,103,34.333,0,48.544,0,9.709,77.67,0,29.126,0,19.417,0.5,300.224,2,1,0,0,2.667,1.667,266945.38,2977.667,0.364,29.126,0,38.835,0,9.709,9.709,0.111,0.631,2
20911,54,2,0.701,1,0.463,0.763,0,0.851,0.463,0,4,0.841,0,4,0.398,14.5,1.246,0,27.317,2,15,0,0,1,0,0,0,4,7,6,0,5,0,4,7,2,0,4,1,5.75,1.333,3.929,11.167,0,0,74.074,92.593,574.074,42.432,407.407,259.259,1,92.593,4,4,2.968,148.148,54,13.5,0,74.074,0,55.556,166.667,0,55.556,0,55.556,0.304,439.286,1.25,0.667,0.333,0.333,0.667,0.5,456538.839,1059.25,0.143,37.037,0,37.037,0,0,0,0,0.833,2
20912,145,0,0.563,1,0.371,0.774,0,0.841,0.371,0,5,0.948,0,5,0.595,29.8,1.116,0,40.636,9.762,38,0,0,0,0,0,0,7,22,21,0,16,0,4,22,6,0,4,0,3,2.6,2.756,7.412,0,0,55.172,34.483,531.034,38.531,462.069,310.345,1,124.138,5,5,2.922,131.034,145,29,13.793,34.483,0,41.379,96.552,0,27.586,0,27.586,0.394,345.828,7,2.25,1.75,2.75,1.8,1.8,105468.403,0,0.611,20.69,0,20.69,0,0,0,0,0.628,2
20972,407,4,0.473,1,0.352,0.836,0,0.948,0.352,0,1.769,0.861,2,19,0.544,22.316,1.22,0,34.743,11.431,121,4,4,0,0,7,8,2,55,51,4,19,1,23,62,30,0,2,10,2.217,2.412,2,8.913,0.211,0.263,56.511,44.226,547.912,36.946,427.518,314.496,4,39.312,20,5,3.112,132.678,407,20.35,0,44.226,0,41.769,113.022,0,54.054,0,36.855,0.41,384.589,6.6,1.211,1.737,1.895,0.479,0.621,132787.439,972.15,0.549,31.941,2.457,36.855,0,2.457,2.457,0.005,0.543,2
21004,32,1,0.789,1,0.526,0.729,0,0.861,0.526,0,1,0.813,0,2,0.404,17,1.293,0,20.08,7.429,12,0,0,0,0,0,0,0,1,7,1,4,0,2,3,1,0,0,0,1,1,1.75,6.286,0,0,62.5,31.25,562.5,31.67,437.5,250,1,156.25,2,2,3.278,218.75,32,16,0,62.5,0,0,125,0,0,0,62.5,0.217,395.833,0.5,0,0,0,0,0,161078.333,132,0.167,62.5,0,62.5,0,0,0,0,0.875,2
21112,137,1,0.561,1,0.335,0.725,0,0.813,0.335,0,6,0.837,0,6,0.505,23.5,1.044,0,45.285,24.435,32,0,0,2,0,5,4,2,6,23,1,12,0,13,25,7,3,2,3,4,5,3.871,8,1,1,44.444,44.444,488.889,54.291,481.481,229.63,1,133.333,6,6,2.742,170.37,135,22.5,22.222,22.222,0,51.852,148.148,14.815,96.296,0,37.037,0.165,375.207,5.5,0.8,1.4,1.4,0.733,1.2,425039,7099.333,0.381,14.815,0,37.037,22.222,0,14.815,0.102,0.644,2
21131,77,2,0.659,1,0.429,0.757,0,0.837,0.429,0,2,0.902,0,2,0.639,40,1.236,0,9.37,8.833,29,3,3,0,0,0,0,3,9,12,0,5,0,7,11,7,2,4,0,4.667,3,5.476,6.917,0,0,77.922,64.935,571.429,8.695,415.584,272.727,1,25.974,2,2,3.25,155.844,77,38.5,12.987,77.922,12.987,25.974,116.883,12.987,25.974,0,0,0.265,353.107,2.5,0,1,3,0,3,262103.318,0,0.25,64.935,0,90.909,25.974,0,0,0,0.74,2
21146,243,7,0.524,1,0.374,0.772,0,0.902,0.374,0,0.824,0.958,0,10,0.562,25,2.529,0,17.008,14.886,72,7,7,0,0,6,5,2,30,35,1,20,2,11,33,13,1,1,3,5.56,2.5,2.522,7.792,0.5,2.5,102.459,45.082,545.082,21.606,438.525,274.59,6,110.656,9,1.5,3.293,122.951,244,27.111,0,49.18,0,53.279,110.656,0,45.082,0,24.59,0.285,464.338,5.889,1.875,1.375,1.625,0.833,0.944,194177,577.111,0.862,36.885,4.098,45.082,4.098,0,0,0.009,0.615,2
21150,157,4,0.539,1,0.366,0.796,0,0.958,0.366,0,1.429,0.885,0,10,0.466,16.7,2.964,0,21.732,5.92,40,7,7,0,0,2,3,8,18,25,1,17,1,7,16,8,2,3,1,3.786,1,3.318,8,0,0.125,89.172,76.433,554.14,36.064,433.121,280.255,4,140.127,9,2.25,3.126,108.28,157,17.444,12.739,63.694,0,44.586,108.28,0,57.325,0,19.108,0.305,509.458,3.889,1.125,1,1,0.833,0.833,247668.368,51.333,0.647,25.478,0,44.586,12.739,0,0,0,0.631,2
21169,126,6,0.6,6,0.371,0.85,0,0.885,0.371,0,5,0.904,3,5,0.575,25.8,0.867,0,66.205,4.579,21,3,3,0,0,3,1,7,12,19,1,9,1,10,12,10,1,3,0,1.333,0.75,3.758,9.176,1,1,47.619,39.683,531.746,64.8,468.254,261.905,1,119.048,5,5,2.373,182.54,126,25.2,23.81,47.619,0,47.619,142.857,0,15.873,0,31.746,0.282,382.633,4.6,2.25,2.5,2.5,1.3,1.9,172647.179,3993,0.478,47.619,0,55.556,7.937,0,15.873,0.05,0.651,2
21202,250,7,0.483,1,0.312,0.787,1,0.904,0.312,0,1.778,0.933,1,15,0.47,17.333,2.489,0,38.015,3.649,61,1,1,1,0,7,5,11,34,37,0,29,0,17,29,15,4,4,1,3.667,1.286,3.59,7.788,0.214,1,60.729,68.826,510.121,48.193,473.684,246.964,5,145.749,15,3,3.032,133.603,247,16.467,16.194,36.437,0,48.583,113.36,0,48.583,0,20.243,0.477,436.741,2.733,0.429,0.643,1.214,0.495,0.943,231776.556,3582.533,0.419,24.291,0,44.534,16.194,4.049,8.097,0.024,0.555,2
21270,84,2,0.643,6,0.378,0.901,0,0.933,0.378,0,1,0.88,0,5,0.373,17,1.05,0,58.351,26.923,18,0,0,1,0,3,2,1,7,13,0,7,0,10,12,1,2,1,2,2.25,4.6,5.389,7.714,0,1,48.78,60.976,500,64.021,475.61,219.512,3,134.146,5,1.667,2.732,170.732,82,16.4,12.195,12.195,0,60.976,121.951,12.195,85.366,0,48.78,0.391,372.616,5,0.5,0.5,0.75,0.9,0.8,402060.732,7116.4,0.417,0,0,24.39,24.39,0,24.39,0.095,0.732,2
21489,144,3,0.567,1,0.344,0.723,0,0.88,0.344,0,0.667,0.86,1,6,0.371,25.167,1.366,0,41.753,12.087,41,1,1,0,0,4,2,5,15,23,0,14,0,8,16,11,1,6,0,4.8,2,3.889,7.52,0.143,2.143,34.722,34.722,506.944,49.028,493.056,250,6,138.889,8,1.333,2.945,187.5,144,18,0,41.667,0,83.333,125,0,55.556,0,48.611,0.137,535.523,2.875,1.429,1.143,1.857,0.786,0.714,218589.822,806,0.731,20.833,0,27.778,6.944,0,13.889,0.025,0.59,2
21526,82,1,0.68,1,0.454,0.668,0,0.86,0.454,0,1,0.913,0,3,0.688,28.667,1.172,0,27.841,12.222,21,0,0,0,0,1,0,0,9,9,0,2,0,6,12,3,0,0,0,2.8,0.4,2.826,12.75,0,0,60.976,60.976,573.171,30.226,414.634,280.488,2,97.561,3,1.5,2.979,170.732,82,27.333,0,60.976,0,60.976,109.756,0,60.976,0,48.78,0.376,286.809,2.333,0.5,1,1.5,0.667,1.333,200409.957,235.667,0.143,24.39,0,24.39,0,0,12.195,0.033,0.756,2
21555,99,2,0.664,2,0.46,0.902,0,0.913,0.46,0,4,0.872,0,4,0.526,25.5,1.08,0,43.498,10,30,4,4,0,0,3,2,0,14,13,1,6,0,7,11,4,0,3,0,2,2.5,2.655,5.7,0.333,0.333,80.808,60.606,565.657,37.423,434.343,292.929,1,90.909,4,4,2.946,131.313,99,24.75,0,30.303,0,20.202,50.505,0,20.202,0,0,0.258,319.94,8.75,0,0.333,0.333,0.5,0.833,153417.625,81,0.636,20.202,0,20.202,0,0,10.101,0.042,0.727,3
21580,69,2,0.605,1,0.383,0.731,0,0.872,0.383,0,4,0.878,0,4,0.603,18.5,1.044,0,49.823,2,16,0,0,0,0,4,4,3,11,10,0,10,0,4,8,8,3,0,0,5,1,3.188,7.556,0,0,57.971,57.971,478.261,55.064,521.739,231.884,1,159.42,3,3,2.848,130.435,69,23,14.493,57.971,0,115.942,188.406,0,86.957,0,0,0.614,248.941,6.333,0,0,0,2.333,1.667,212611.818,13371.333,0.556,57.971,0,101.449,43.478,0,0,0,0.638,2
21587,77,2,0.656,1,0.378,0.709,0,0.878,0.378,0,0.667,0.872,0,2,0.646,40.5,1.279,0,24.244,24.308,17,0,0,0,0,2,3,1,11,13,0,5,0,4,8,6,0,2,2,5.75,0.5,3.722,11.909,2,2,51.948,38.961,506.494,31.768,454.545,233.766,2,90.909,2,1,3,181.818,77,38.5,0,64.935,0,90.909,155.844,0,77.922,0,25.974,0.367,436.314,3,4,3,7,4,7,151562.641,0,0.75,51.948,0,64.935,0,12.987,12.987,0.038,0.727,2
21605,107,0,0.656,1,0.385,0.828,0,0.872,0.385,0,0.818,0.882,0,7,0.394,15.571,4.038,0,14.809,7.182,29,2,2,0,0,1,0,6,13,11,0,9,0,7,12,3,1,3,0,2,1.833,2.946,8,0.333,1,47.619,66.667,571.429,22.513,419.048,352.381,5,123.81,7,1.4,3.367,104.762,105,15,19.048,28.571,0,9.524,76.19,0,28.571,0,38.095,0.303,649.416,2.286,0.667,1,1.167,0.333,0.571,208570.217,21.571,0.182,19.048,0,28.571,9.524,0,9.524,0.016,0.733,2
21811,69,3,0.659,1,0.412,0.842,0,0.882,0.412,0,0.667,0.832,0,4,0.503,19,1.16,0,35.828,11.833,22,5,5,0,0,3,3,1,8,12,0,6,0,2,13,1,0,2,0,3.333,3,3.87,6.8,0,0,43.478,43.478,579.71,47.237,420.29,333.333,5,57.971,5,1,2.875,159.42,69,13.8,0,28.986,0,86.957,115.942,0,72.464,0,28.986,0.314,389.781,5.4,1.25,1.25,1.5,0.8,1,445000.75,3371.8,0.444,14.493,0,28.986,0,14.493,0,0.025,0.71,2
21877,102,5,0.635,1,0.496,0.804,1,0.832,0.496,0,0.923,0.774,0,10,0.282,11.7,1.304,0,13.848,1.75,34,8,8,0,0,1,1,2,7,12,0,8,1,7,12,6,1,3,1,1,1.667,2.667,11.455,0,0,90,60,630,27.911,370,360,5,70,7,1.4,3.127,120,100,14.286,0,80,0,40,150,0,40,0,50,0.229,369.956,1.286,0.167,0,0,0.19,0.333,673188.746,2143.857,0.167,60,0,70,10,0,0,0,0.76,2
21889,67,4,0.722,2,0.418,0.784,0,0.774,0.418,0,1,0.801,0,5,0.27,14,0.933,0,65.425,19.067,12,1,1,0,0,0,0,2,7,15,2,6,0,9,8,5,1,3,0,10,6.4,2.4,9.714,0,0,14.925,89.552,582.09,71.473,417.91,223.881,3,59.701,4,1.333,2.359,253.731,67,16.75,44.776,59.701,0,44.776,194.03,29.851,14.925,0,29.851,0.421,359.641,3.5,0.333,0.333,1,0.167,0.5,271061.026,3675.25,0.471,59.701,0,74.627,14.925,0,14.925,0.05,0.821,3
21986,42,1,0.638,1,0.383,0.629,0,0.801,0.383,0,1,0.761,1,1,0,43,1.196,0,27.933,1.429,11,0,0,0,0,1,1,2,6,7,0,6,0,4,6,6,2,0,0,7.5,1,3,6.857,0,0,47.619,47.619,428.571,28.948,571.429,166.667,1,119.048,1,1,3.111,166.667,42,42,0,47.619,0,142.857,190.476,0,23.81,0,0,0.769,309.524,0,0,0,0,0,0,52258.278,0,0.5,47.619,0,95.238,47.619,0,0,0,0.69,2
22062,43,1,0.76,1,0.44,0.538,0,0.761,0.44,0,0.571,0.74,0,2,-0.006,23,1.549,0,32.681,29.857,11,0,0,0,0,0,1,3,5,7,0,3,0,3,7,3,1,2,0,1,0.333,2.417,11,0,0,23.256,69.767,558.14,42.073,441.86,279.07,2,139.535,2,1,2.75,186.047,43,21.5,0,46.512,0,23.256,116.279,0,23.256,0,46.512,0.087,1030.488,1,0,0,0,0,0,277516.25,0,0.25,46.512,0,69.767,23.256,0,23.256,0.043,0.837,2
22080,409,26,0.448,1,0.319,0.835,1,0.74,0.319,0,0.727,0.848,1,19,0.426,23.895,1.283,0,16.908,10.905,138,5,5,1,0,4,5,6,41,63,12,19,0,34,62,21,2,11,1,2.419,2.875,2.959,8.395,0.556,1.389,75.795,75.795,584.352,28.827,408.313,298.289,13,75.795,19,1.462,3.088,134.474,409,21.526,7.335,41.565,2.445,41.565,114.914,4.89,51.345,0,22.005,0.29,403.532,3.895,1.444,2,2.667,0.737,1.035,219741.469,8616.263,0.727,26.895,2.445,36.675,4.89,2.445,0,0.005,0.555,2
22082,82,3,0.577,2,0.309,0.902,0,0.848,0.309,0,1.667,0.902,0,4,0.614,21.75,0.954,0,56.527,3.75,19,2,2,0,0,2,0,6,12,8,0,7,0,8,8,3,1,3,0,3,2,4.042,8.125,0.333,1.667,25.316,88.608,518.987,63.872,468.354,303.797,1,139.241,4,4,2.463,101.266,79,19.75,25.316,50.633,0,37.975,113.924,0,50.633,0,37.975,0.396,415.824,4.5,1,1.333,1.333,2,2.167,227037.732,12493.25,0.375,12.658,0,25.316,12.658,0,37.975,0.086,0.646,3
22152,110,0,0.649,1,0.374,0.766,0,0.902,0.374,0,1.667,0.869,0,5,0.57,22.6,1.061,0,42.852,4.929,28,0,0,1,0,3,1,4,13,14,1,10,0,6,13,4,0,4,1,2.857,1.6,3.69,10.5,1.333,2.667,63.636,63.636,509.091,42.493,481.818,263.636,2,154.545,4,2,2.839,118.182,110,27.5,0,72.727,0,36.364,127.273,0,36.364,0,45.455,0.28,455.619,7.5,2,1.333,3.333,1.333,2,233166.911,4744.25,0.231,45.455,0,45.455,0,0,18.182,0.063,0.745,2
